,date,cam_id,night,dense,type,place,vehicle_count,pedestrian_count
1044,2020-04-22,5b195d5073569e00045d5332/,,,image,,0,
1045,2020-04-22,5b195d5073569e00045d5332/,,,image,,4,
1046,2020-04-22,5b195d5073569e00045d5332/,,,image,,4,
1047,2020-04-22,5b195d5073569e00045d5332/,,,image,,4,
1048,2020-04-23,5b195d5073569e00045d5332/,,,image,,4,
1049,2020-04-23,5b195d5073569e00045d5332/,,,image,,0,
1050,2020-04-23,5b195d5073569e00045d5332/,,,image,,4,
1051,2020-04-23,5b195d5073569e00045d5332/,,,image,,4,
1052,2020-04-24,5b195d5073569e00045d5332/,,,image,,4,
1053,2020-04-24,5b195d5073569e00045d5332/,,,image,,0,
1054,2020-04-24,5b195d5073569e00045d5332/,,,image,,4,
1055,2020-04-25,5b195d5073569e00045d5332/,,,image,,4,
1056,2020-04-25,5b195d5073569e00045d5332/,,,image,,0,
1057,2020-04-26,5b195d5073569e00045d5332/,,,image,,4,
1058,2020-04-26,5b195d5073569e00045d5332/,,,image,,4,
1059,2020-04-26,5b195d5073569e00045d5332/,,,image,,4,
1060,2020-04-26,5b195d5073569e00045d5332/,,,image,,4,
1061,2020-04-27,5b195d5073569e00045d5332/,,,image,,4,
1062,2020-04-27,5b195d5073569e00045d5332/,,,image,,0,
1063,2020-04-27,5b195d5073569e00045d5332/,,,image,,4,
1064,2020-04-27,5b195d5073569e00045d5332/,,,image,,4,
1065,2020-04-27,5b195d5073569e00045d5332/,,,image,,4,
1066,2020-04-28,5b195d5073569e00045d5332/,,,image,,4,
1067,2020-04-28,5b195d5073569e00045d5332/,,,image,,0,
1068,2020-04-28,5b195d5073569e00045d5332/,,,image,,4,
1069,2020-04-28,5b195d5073569e00045d5332/,,,image,,4,
1070,2020-04-28,5b195d5073569e00045d5332/,,,image,,4,
1071,2020-04-29,5b195d5073569e00045d5332/,,,image,,0,
1072,2020-04-29,5b195d5073569e00045d5332/,,,image,,4,
1073,2020-04-29,5b195d5073569e00045d5332/,,,image,,4,
1074,2020-04-29,5b195d5073569e00045d5332/,,,image,,4,
1075,2020-04-29,5b195d5073569e00045d5332/,,,image,,4,
1076,2020-04-30,5b195d5073569e00045d5332/,,,image,,4,
1077,2020-04-30,5b195d5073569e00045d5332/,,,image,,0,
1078,2020-04-30,5b195d5073569e00045d5332/,,,image,,4,
1079,2020-04-30,5b195d5073569e00045d5332/,,,image,,0,
1080,2020-05-01,5b195d5073569e00045d5332/,,,image,,0,
1081,2020-05-01,5b195d5073569e00045d5332/,,,image,,0,
1082,2020-05-01,5b195d5073569e00045d5332/,,,image,,4,
1083,2020-05-01,5b195d5073569e00045d5332/,,,image,,4,
1084,2020-05-01,5b195d5073569e00045d5332/,,,image,,4,
1085,2020-05-02,5b195d5073569e00045d5332/,,,image,,0,
1086,2020-05-02,5b195d5073569e00045d5332/,,,image,,0,
1087,2020-05-02,5b195d5073569e00045d5332/,,,image,,4,
1088,2020-05-02,5b195d5073569e00045d5332/,,,image,,0,
1089,2020-05-02,5b195d5073569e00045d5332/,,,image,,4,
1090,2020-05-03,5b195d5073569e00045d5332/,,,image,,4,
1091,2020-05-03,5b195d5073569e00045d5332/,,,image,,0,
1092,2020-05-03,5b195d5073569e00045d5332/,,,image,,0,
1093,2020-05-03,5b195d5073569e00045d5332/,,,image,,4,
1094,2020-05-03,5b195d5073569e00045d5332/,,,image,,4,
1095,2020-05-04,5b195d5073569e00045d5332/,,,image,,0,
1096,2020-05-04,5b195d5073569e00045d5332/,,,image,,0,
1097,2020-05-04,5b195d5073569e00045d5332/,,,image,,4,
1098,2020-05-04,5b195d5073569e00045d5332/,,,image,,4,
1099,2020-05-04,5b195d5073569e00045d5332/,,,image,,4,
1100,2020-05-05,5b195d5073569e00045d5332/,,,image,,0,
1101,2020-05-05,5b195d5073569e00045d5332/,,,image,,0,
1102,2020-05-05,5b195d5073569e00045d5332/,,,image,,4,
1103,2020-05-05,5b195d5073569e00045d5332/,,,image,,4,
1104,2020-05-05,5b195d5073569e00045d5332/,,,image,,4,
1105,2020-05-06,5b195d5073569e00045d5332/,,,image,,0,
1106,2020-05-06,5b195d5073569e00045d5332/,,,image,,0,
1107,2020-05-06,5b195d5073569e00045d5332/,,,image,,4,
1108,2020-05-06,5b195d5073569e00045d5332/,,,image,,4,
1109,2020-05-06,5b195d5073569e00045d5332/,,,image,,4,
1110,2020-05-07,5b195d5073569e00045d5332/,,,image,,0,
1111,2020-05-07,5b195d5073569e00045d5332/,,,image,,0,
1112,2020-05-07,5b195d5073569e00045d5332/,,,image,,4,
1113,2020-05-07,5b195d5073569e00045d5332/,,,image,,4,
1114,2020-05-08,5b195d5073569e00045d5332/,,,image,,0,
1115,2020-05-08,5b195d5073569e00045d5332/,,,image,,0,
1116,2020-05-08,5b195d5073569e00045d5332/,,,image,,4,
1117,2020-05-08,5b195d5073569e00045d5332/,,,image,,0,
1118,2020-05-08,5b195d5073569e00045d5332/,,,image,,0,
1119,2020-05-09,5b195d5073569e00045d5332/,,,image,,0,
1120,2020-05-09,5b195d5073569e00045d5332/,,,image,,4,
1121,2020-05-09,5b195d5073569e00045d5332/,,,image,,4,
1122,2020-05-09,5b195d5073569e00045d5332/,,,image,,4,
1123,2020-05-09,5b195d5073569e00045d5332/,,,image,,4,
1124,2020-05-10,5b195d5073569e00045d5332/,,,image,,4,
1125,2020-05-10,5b195d5073569e00045d5332/,,,image,,0,
1126,2020-05-10,5b195d5073569e00045d5332/,,,image,,0,
1127,2020-05-10,5b195d5073569e00045d5332/,,,image,,0,
1128,2020-05-10,5b195d5073569e00045d5332/,,,image,,4,
1129,2020-05-11,5b195d5073569e00045d5332/,,,image,,0,
1130,2020-05-11,5b195d5073569e00045d5332/,,,image,,0,
1131,2020-05-11,5b195d5073569e00045d5332/,,,image,,4,
1132,2020-05-11,5b195d5073569e00045d5332/,,,image,,4,
1133,2020-05-11,5b195d5073569e00045d5332/,,,image,,4,
1134,2020-05-12,5b195d5073569e00045d5332/,,,image,,4,
1135,2020-05-12,5b195d5073569e00045d5332/,,,image,,0,
1136,2020-05-12,5b195d5073569e00045d5332/,,,image,,4,
1137,2020-05-12,5b195d5073569e00045d5332/,,,image,,4,
1138,2020-05-12,5b195d5073569e00045d5332/,,,image,,4,
1139,2020-05-13,5b195d5073569e00045d5332/,,,image,,4,
1140,2020-05-13,5b195d5073569e00045d5332/,,,image,,0,
1141,2020-05-13,5b195d5073569e00045d5332/,,,image,,4,
1142,2020-05-13,5b195d5073569e00045d5332/,,,image,,4,
1143,2020-05-13,5b195d5073569e00045d5332/,,,image,,4,
1144,2020-05-14,5b195d5073569e00045d5332/,,,image,,0,
1145,2020-05-14,5b195d5073569e00045d5332/,,,image,,4,
1146,2020-05-14,5b195d5073569e00045d5332/,,,image,,4,
1147,2020-05-14,5b195d5073569e00045d5332/,,,image,,4,
1148,2020-05-15,5b195d5073569e00045d5332/,,,image,,0,
1149,2020-05-15,5b195d5073569e00045d5332/,,,image,,0,
1150,2020-05-15,5b195d5073569e00045d5332/,,,image,,4,
1151,2020-05-15,5b195d5073569e00045d5332/,,,image,,4,
1152,2020-05-15,5b195d5073569e00045d5332/,,,image,,4,
1153,2020-05-16,5b195d5073569e00045d5332/,,,image,,0,
1154,2020-05-16,5b195d5073569e00045d5332/,,,image,,4,
1155,2020-05-16,5b195d5073569e00045d5332/,,,image,,4,
1156,2020-05-16,5b195d5073569e00045d5332/,,,image,,4,
1157,2020-05-16,5b195d5073569e00045d5332/,,,image,,4,
1158,2020-05-17,5b195d5073569e00045d5332/,,,image,,4,
1159,2020-05-17,5b195d5073569e00045d5332/,,,image,,0,
1160,2020-05-17,5b195d5073569e00045d5332/,,,image,,4,
1161,2020-05-17,5b195d5073569e00045d5332/,,,image,,4,
1162,2020-05-17,5b195d5073569e00045d5332/,,,image,,4,
1163,2020-05-18,5b195d5073569e00045d5332/,,,image,,4,
1164,2020-05-18,5b195d5073569e00045d5332/,,,image,,0,
1165,2020-05-18,5b195d5073569e00045d5332/,,,image,,4,
1166,2020-05-19,5b195d5073569e00045d5332/,,,image,,0,
1167,2020-05-19,5b195d5073569e00045d5332/,,,image,,0,
1168,2020-05-19,5b195d5073569e00045d5332/,,,image,,4,
1169,2020-05-19,5b195d5073569e00045d5332/,,,image,,4,
1170,2020-05-19,5b195d5073569e00045d5332/,,,image,,4,
1171,2020-05-20,5b195d5073569e00045d5332/,,,image,,0,
1172,2020-05-20,5b195d5073569e00045d5332/,,,image,,4,
1173,2020-05-20,5b195d5073569e00045d5332/,,,image,,4,
1174,2020-05-20,5b195d5073569e00045d5332/,,,image,,4,
1175,2020-05-20,5b195d5073569e00045d5332/,,,image,,4,
1176,2020-05-21,5b195d5073569e00045d5332/,,,image,,0,
1177,2020-05-21,5b195d5073569e00045d5332/,,,image,,0,
1178,2020-05-21,5b195d5073569e00045d5332/,,,image,,4,
1179,2020-05-21,5b195d5073569e00045d5332/,,,image,,4,
1180,2020-05-22,5b195d5073569e00045d5332/,,,image,,0,
1181,2020-05-22,5b195d5073569e00045d5332/,,,image,,4,
1182,2020-05-22,5b195d5073569e00045d5332/,,,image,,4,
1183,2020-05-27,5b195d5073569e00045d5332/,,,image,,0,
1184,2020-05-28,5b195d5073569e00045d5332/,,,image,,0,
1185,2020-05-28,5b195d5073569e00045d5332/,,,image,,0,
1186,2020-05-28,5b195d5073569e00045d5332/,,,image,,0,
1187,2020-05-28,5b195d5073569e00045d5332/,,,image,,0,
1188,2020-05-29,5b195d5073569e00045d5332/,,,image,,0,
1189,2020-05-29,5b195d5073569e00045d5332/,,,image,,0,
1190,2020-05-29,5b195d5073569e00045d5332/,,,image,,0,
1191,2020-05-29,5b195d5073569e00045d5332/,,,image,,0,
1192,2020-05-29,5b195d5073569e00045d5332/,,,image,,4,
1193,2020-05-30,5b195d5073569e00045d5332/,,,image,,0,
1194,2020-05-30,5b195d5073569e00045d5332/,,,image,,4,
1195,2020-05-30,5b195d5073569e00045d5332/,,,image,,4,
1196,2020-05-30,5b195d5073569e00045d5332/,,,image,,4,
1197,2020-05-30,5b195d5073569e00045d5332/,,,image,,4,
1198,2020-05-31,5b195d5073569e00045d5332/,,,image,,4,
1199,2020-05-31,5b195d5073569e00045d5332/,,,image,,4,
1200,2020-05-31,5b195d5073569e00045d5332/,,,image,,4,
1201,2020-05-31,5b195d5073569e00045d5332/,,,image,,4,
1202,2020-05-31,5b195d5073569e00045d5332/,,,image,,4,
1203,2020-06-01,5b195d5073569e00045d5332/,,,image,,0,
1204,2020-06-01,5b195d5073569e00045d5332/,,,image,,4,
1205,2020-06-01,5b195d5073569e00045d5332/,,,image,,0,
1206,2020-06-02,5b195d5073569e00045d5332/,,,image,,0,
1207,2020-06-02,5b195d5073569e00045d5332/,,,image,,4,
1208,2020-06-02,5b195d5073569e00045d5332/,,,image,,0,
1209,2020-06-02,5b195d5073569e00045d5332/,,,image,,4,
1210,2020-06-02,5b195d5073569e00045d5332/,,,image,,4,
1211,2020-06-03,5b195d5073569e00045d5332/,,,image,,4,
1212,2020-06-03,5b195d5073569e00045d5332/,,,image,,0,
1213,2020-06-03,5b195d5073569e00045d5332/,,,image,,3,
1214,2020-06-03,5b195d5073569e00045d5332/,,,image,,4,
1215,2020-06-03,5b195d5073569e00045d5332/,,,image,,4,
1216,2020-06-04,5b195d5073569e00045d5332/,,,image,,0,
1217,2020-06-04,5b195d5073569e00045d5332/,,,image,,0,
1218,2020-06-04,5b195d5073569e00045d5332/,,,image,,4,
1219,2020-06-04,5b195d5073569e00045d5332/,,,image,,4,
1220,2020-06-05,5b195d5073569e00045d5332/,,,image,,0,
1221,2020-06-05,5b195d5073569e00045d5332/,,,image,,0,
1222,2020-06-05,5b195d5073569e00045d5332/,,,image,,3,
1223,2020-06-05,5b195d5073569e00045d5332/,,,image,,4,
1224,2020-06-05,5b195d5073569e00045d5332/,,,image,,4,
1225,2020-06-06,5b195d5073569e00045d5332/,,,image,,0,
1226,2020-06-06,5b195d5073569e00045d5332/,,,image,,0,
1227,2020-06-06,5b195d5073569e00045d5332/,,,image,,0,
1228,2020-06-06,5b195d5073569e00045d5332/,,,image,,4,
1229,2020-06-06,5b195d5073569e00045d5332/,,,image,,4,
1230,2020-06-07,5b195d5073569e00045d5332/,,,image,,4,
1231,2020-06-07,5b195d5073569e00045d5332/,,,image,,0,
1232,2020-06-07,5b195d5073569e00045d5332/,,,image,,0,
1233,2020-06-07,5b195d5073569e00045d5332/,,,image,,4,
1234,2020-06-07,5b195d5073569e00045d5332/,,,image,,4,
1235,2020-06-08,5b195d5073569e00045d5332/,,,image,,4,
1236,2020-06-08,5b195d5073569e00045d5332/,,,image,,0,
1237,2020-06-08,5b195d5073569e00045d5332/,,,image,,0,
1238,2020-06-08,5b195d5073569e00045d5332/,,,image,,4,
1239,2020-06-08,5b195d5073569e00045d5332/,,,image,,3,
1240,2020-06-09,5b195d5073569e00045d5332/,,,image,,0,
1241,2020-06-09,5b195d5073569e00045d5332/,,,image,,0,
1242,2020-06-09,5b195d5073569e00045d5332/,,,image,,4,
1243,2020-06-09,5b195d5073569e00045d5332/,,,image,,4,
1244,2020-06-09,5b195d5073569e00045d5332/,,,image,,3,
1245,2020-06-10,5b195d5073569e00045d5332/,,,image,,0,
1246,2020-06-10,5b195d5073569e00045d5332/,,,image,,0,
1247,2020-06-10,5b195d5073569e00045d5332/,,,image,,4,
1248,2020-06-10,5b195d5073569e00045d5332/,,,image,,4,
1249,2020-06-10,5b195d5073569e00045d5332/,,,image,,0,
1250,2020-06-11,5b195d5073569e00045d5332/,,,image,,0,
1251,2020-06-11,5b195d5073569e00045d5332/,,,image,,0,
1252,2020-06-11,5b195d5073569e00045d5332/,,,image,,4,
1253,2020-06-11,5b195d5073569e00045d5332/,,,image,,4,
1254,2020-06-12,5b195d5073569e00045d5332/,,,image,,4,
1255,2020-06-12,5b195d5073569e00045d5332/,,,image,,0,
1256,2020-06-12,5b195d5073569e00045d5332/,,,image,,4,
1257,2020-06-12,5b195d5073569e00045d5332/,,,image,,4,
1258,2020-06-12,5b195d5073569e00045d5332/,,,image,,4,
1259,2020-06-13,5b195d5073569e00045d5332/,,,image,,0,
1260,2020-06-13,5b195d5073569e00045d5332/,,,image,,0,
1261,2020-06-13,5b195d5073569e00045d5332/,,,image,,3,
1262,2020-06-13,5b195d5073569e00045d5332/,,,image,,4,
1263,2020-06-13,5b195d5073569e00045d5332/,,,image,,4,
1264,2020-06-14,5b195d5073569e00045d5332/,,,image,,4,
1265,2020-06-14,5b195d5073569e00045d5332/,,,image,,0,
1266,2020-06-14,5b195d5073569e00045d5332/,,,image,,0,
1267,2020-06-14,5b195d5073569e00045d5332/,,,image,,4,
1268,2020-06-14,5b195d5073569e00045d5332/,,,image,,4,
1269,2020-06-15,5b195d5073569e00045d5332/,,,image,,4,
1270,2020-06-15,5b195d5073569e00045d5332/,,,image,,0,
1271,2020-06-15,5b195d5073569e00045d5332/,,,image,,4,
1272,2020-06-15,5b195d5073569e00045d5332/,,,image,,3,
1273,2020-06-16,5b195d5073569e00045d5332/,,,image,,0,
1274,2020-06-16,5b195d5073569e00045d5332/,,,image,,0,
1275,2020-06-16,5b195d5073569e00045d5332/,,,image,,3,
1276,2020-06-16,5b195d5073569e00045d5332/,,,image,,3,
1277,2020-06-16,5b195d5073569e00045d5332/,,,image,,4,
1278,2020-06-17,5b195d5073569e00045d5332/,,,image,,0,
1279,2020-06-17,5b195d5073569e00045d5332/,,,image,,0,
1280,2020-06-17,5b195d5073569e00045d5332/,,,image,,3,
1281,2020-06-17,5b195d5073569e00045d5332/,,,image,,4,
1282,2020-06-17,5b195d5073569e00045d5332/,,,image,,3,
1283,2020-06-18,5b195d5073569e00045d5332/,,,image,,0,
1284,2020-06-18,5b195d5073569e00045d5332/,,,image,,0,
1285,2020-06-18,5b195d5073569e00045d5332/,,,image,,0,
1286,2020-06-18,5b195d5073569e00045d5332/,,,image,,4,
1287,2020-06-19,5b195d5073569e00045d5332/,,,image,,0,
1288,2020-06-19,5b195d5073569e00045d5332/,,,image,,0,
1289,2020-06-19,5b195d5073569e00045d5332/,,,image,,4,
1290,2020-06-19,5b195d5073569e00045d5332/,,,image,,4,
1291,2020-06-19,5b195d5073569e00045d5332/,,,image,,3,
1292,2020-06-20,5b195d5073569e00045d5332/,,,image,,4,
1293,2020-06-20,5b195d5073569e00045d5332/,,,image,,0,
1294,2020-06-20,5b195d5073569e00045d5332/,,,image,,4,
1295,2020-06-20,5b195d5073569e00045d5332/,,,image,,3,
1296,2020-06-20,5b195d5073569e00045d5332/,,,image,,4,
1297,2020-06-21,5b195d5073569e00045d5332/,,,image,,4,
1298,2020-06-21,5b195d5073569e00045d5332/,,,image,,0,
1299,2020-06-21,5b195d5073569e00045d5332/,,,image,,4,
1300,2020-06-21,5b195d5073569e00045d5332/,,,image,,0,
1301,2020-06-21,5b195d5073569e00045d5332/,,,image,,0,
1302,2020-06-22,5b195d5073569e00045d5332/,,,image,,0,
1303,2020-06-22,5b195d5073569e00045d5332/,,,image,,0,
1304,2020-06-22,5b195d5073569e00045d5332/,,,image,,0,
1305,2020-06-22,5b195d5073569e00045d5332/,,,image,,4,
1306,2020-06-22,5b195d5073569e00045d5332/,,,image,,4,
1307,2020-06-23,5b195d5073569e00045d5332/,,,image,,0,
1308,2020-06-23,5b195d5073569e00045d5332/,,,image,,0,
1309,2020-03-19,5b19533e73569e00045d2be3/,,,image,,0,
1310,2020-03-19,5b19533e73569e00045d2be3/,,,image,,4,
1311,2020-03-20,5b19533e73569e00045d2be3/,,,image,,4,
1312,2020-03-21,5b19533e73569e00045d2be3/,,,image,,0,
1313,2020-03-21,5b19533e73569e00045d2be3/,,,image,,0,
1314,2020-03-21,5b19533e73569e00045d2be3/,,,image,,0,
1315,2020-03-22,5b19533e73569e00045d2be3/,,,image,,0,
1316,2020-03-22,5b19533e73569e00045d2be3/,,,image,,0,
1317,2020-03-22,5b19533e73569e00045d2be3/,,,image,,4,
1318,2020-03-23,5b19533e73569e00045d2be3/,,,image,,0,
1319,2020-03-23,5b19533e73569e00045d2be3/,,,image,,0,
1320,2020-03-23,5b19533e73569e00045d2be3/,,,image,,0,
1321,2020-03-23,5b19533e73569e00045d2be3/,,,image,,0,
1322,2020-03-24,5b19533e73569e00045d2be3/,,,image,,0,
1323,2020-03-24,5b19533e73569e00045d2be3/,,,image,,0,
1324,2020-03-24,5b19533e73569e00045d2be3/,,,image,,0,
1325,2020-03-24,5b19533e73569e00045d2be3/,,,image,,4,
1326,2020-03-24,5b19533e73569e00045d2be3/,,,image,,4,
1327,2020-03-25,5b19533e73569e00045d2be3/,,,image,,4,
1328,2020-03-25,5b19533e73569e00045d2be3/,,,image,,0,
1329,2020-03-25,5b19533e73569e00045d2be3/,,,image,,0,
1330,2020-03-25,5b19533e73569e00045d2be3/,,,image,,0,
1331,2020-03-25,5b19533e73569e00045d2be3/,,,image,,4,
1332,2020-03-25,5b19533e73569e00045d2be3/,,,image,,0,
1333,2020-03-26,5b19533e73569e00045d2be3/,,,image,,4,
1334,2020-03-26,5b19533e73569e00045d2be3/,,,image,,0,
1335,2020-03-26,5b19533e73569e00045d2be3/,,,image,,0,
1336,2020-03-26,5b19533e73569e00045d2be3/,,,image,,0,
1337,2020-03-26,5b19533e73569e00045d2be3/,,,image,,4,
1338,2020-03-26,5b19533e73569e00045d2be3/,,,image,,4,
1339,2020-03-27,5b19533e73569e00045d2be3/,,,image,,0,
1340,2020-03-27,5b19533e73569e00045d2be3/,,,image,,0,
1341,2020-03-27,5b19533e73569e00045d2be3/,,,image,,0,
1342,2020-03-27,5b19533e73569e00045d2be3/,,,image,,0,
1343,2020-03-27,5b19533e73569e00045d2be3/,,,image,,0,
1344,2020-03-27,5b19533e73569e00045d2be3/,,,image,,4,
1345,2020-03-28,5b19533e73569e00045d2be3/,,,image,,0,
1346,2020-03-28,5b19533e73569e00045d2be3/,,,image,,0,
1347,2020-03-28,5b19533e73569e00045d2be3/,,,image,,0,
1348,2020-03-28,5b19533e73569e00045d2be3/,,,image,,0,
1349,2020-03-28,5b19533e73569e00045d2be3/,,,image,,0,
1350,2020-03-28,5b19533e73569e00045d2be3/,,,image,,0,
1351,2020-03-29,5b19533e73569e00045d2be3/,,,image,,0,
1352,2020-03-29,5b19533e73569e00045d2be3/,,,image,,0,
1353,2020-03-29,5b19533e73569e00045d2be3/,,,image,,0,
1354,2020-03-29,5b19533e73569e00045d2be3/,,,image,,0,
1355,2020-03-29,5b19533e73569e00045d2be3/,,,image,,0,
1356,2020-03-29,5b19533e73569e00045d2be3/,,,image,,4,
1357,2020-03-30,5b19533e73569e00045d2be3/,,,image,,4,
1358,2020-03-30,5b19533e73569e00045d2be3/,,,image,,0,
1359,2020-03-30,5b19533e73569e00045d2be3/,,,image,,0,
1360,2020-03-30,5b19533e73569e00045d2be3/,,,image,,0,
1361,2020-03-30,5b19533e73569e00045d2be3/,,,image,,4,
1362,2020-03-30,5b19533e73569e00045d2be3/,,,image,,0,
1363,2020-03-31,5b19533e73569e00045d2be3/,,,image,,0,
1364,2020-03-31,5b19533e73569e00045d2be3/,,,image,,0,
1365,2020-03-31,5b19533e73569e00045d2be3/,,,image,,0,
1366,2020-03-31,5b19533e73569e00045d2be3/,,,image,,0,
1367,2020-03-31,5b19533e73569e00045d2be3/,,,image,,0,
1368,2020-03-31,5b19533e73569e00045d2be3/,,,image,,0,
1369,2020-04-01,5b19533e73569e00045d2be3/,,,image,,4,
1370,2020-04-01,5b19533e73569e00045d2be3/,,,image,,0,
1371,2020-04-01,5b19533e73569e00045d2be3/,,,image,,0,
1372,2020-04-01,5b19533e73569e00045d2be3/,,,image,,0,
1373,2020-04-01,5b19533e73569e00045d2be3/,,,image,,0,
1374,2020-04-01,5b19533e73569e00045d2be3/,,,image,,4,
1375,2020-04-02,5b19533e73569e00045d2be3/,,,image,,4,
1376,2020-04-02,5b19533e73569e00045d2be3/,,,image,,0,
1377,2020-04-02,5b19533e73569e00045d2be3/,,,image,,0,
1378,2020-04-02,5b19533e73569e00045d2be3/,,,image,,0,
1379,2020-04-02,5b19533e73569e00045d2be3/,,,image,,4,
1380,2020-04-02,5b19533e73569e00045d2be3/,,,image,,0,
1381,2020-04-03,5b19533e73569e00045d2be3/,,,image,,0,
1382,2020-04-03,5b19533e73569e00045d2be3/,,,image,,0,
1383,2020-04-03,5b19533e73569e00045d2be3/,,,image,,0,
1384,2020-04-03,5b19533e73569e00045d2be3/,,,image,,0,
1385,2020-04-03,5b19533e73569e00045d2be3/,,,image,,0,
1386,2020-04-03,5b19533e73569e00045d2be3/,,,image,,4,
1387,2020-04-04,5b19533e73569e00045d2be3/,,,image,,4,
1388,2020-04-04,5b19533e73569e00045d2be3/,,,image,,0,
1389,2020-04-04,5b19533e73569e00045d2be3/,,,image,,0,
1390,2020-04-04,5b19533e73569e00045d2be3/,,,image,,0,
1391,2020-04-04,5b19533e73569e00045d2be3/,,,image,,0,
1392,2020-04-04,5b19533e73569e00045d2be3/,,,image,,4,
1393,2020-04-05,5b19533e73569e00045d2be3/,,,image,,4,
1394,2020-04-05,5b19533e73569e00045d2be3/,,,image,,0,
1395,2020-04-05,5b19533e73569e00045d2be3/,,,image,,0,
1396,2020-04-05,5b19533e73569e00045d2be3/,,,image,,0,
1397,2020-04-05,5b19533e73569e00045d2be3/,,,image,,4,
1398,2020-04-05,5b19533e73569e00045d2be3/,,,image,,0,
1399,2020-04-06,5b19533e73569e00045d2be3/,,,image,,0,
1400,2020-04-06,5b19533e73569e00045d2be3/,,,image,,0,
1401,2020-04-06,5b19533e73569e00045d2be3/,,,image,,0,
1402,2020-04-06,5b19533e73569e00045d2be3/,,,image,,0,
1403,2020-04-06,5b19533e73569e00045d2be3/,,,image,,4,
1404,2020-04-06,5b19533e73569e00045d2be3/,,,image,,4,
1405,2020-04-07,5b19533e73569e00045d2be3/,,,image,,4,
1406,2020-04-07,5b19533e73569e00045d2be3/,,,image,,0,
1407,2020-04-07,5b19533e73569e00045d2be3/,,,image,,4,
1408,2020-04-07,5b19533e73569e00045d2be3/,,,image,,0,
1409,2020-04-07,5b19533e73569e00045d2be3/,,,image,,4,
1410,2020-04-07,5b19533e73569e00045d2be3/,,,image,,4,
1411,2020-04-08,5b19533e73569e00045d2be3/,,,image,,4,
1412,2020-04-08,5b19533e73569e00045d2be3/,,,image,,0,
1413,2020-04-08,5b19533e73569e00045d2be3/,,,image,,0,
1414,2020-04-08,5b19533e73569e00045d2be3/,,,image,,0,
1415,2020-04-08,5b19533e73569e00045d2be3/,,,image,,0,
1416,2020-04-08,5b19533e73569e00045d2be3/,,,image,,4,
1417,2020-04-09,5b19533e73569e00045d2be3/,,,image,,4,
1418,2020-04-09,5b19533e73569e00045d2be3/,,,image,,0,
1419,2020-04-09,5b19533e73569e00045d2be3/,,,image,,0,
1420,2020-04-09,5b19533e73569e00045d2be3/,,,image,,0,
1421,2020-04-09,5b19533e73569e00045d2be3/,,,image,,4,
1422,2020-04-10,5b19533e73569e00045d2be3/,,,image,,0,
1423,2020-04-10,5b19533e73569e00045d2be3/,,,image,,0,
1424,2020-04-10,5b19533e73569e00045d2be3/,,,image,,0,
1425,2020-04-10,5b19533e73569e00045d2be3/,,,image,,4,
1426,2020-04-10,5b19533e73569e00045d2be3/,,,image,,4,
1427,2020-04-10,5b19533e73569e00045d2be3/,,,image,,4,
1428,2020-04-11,5b19533e73569e00045d2be3/,,,image,,4,
1429,2020-04-11,5b19533e73569e00045d2be3/,,,image,,0,
1430,2020-04-11,5b19533e73569e00045d2be3/,,,image,,0,
1431,2020-04-11,5b19533e73569e00045d2be3/,,,image,,4,
1432,2020-04-11,5b19533e73569e00045d2be3/,,,image,,4,
1433,2020-04-12,5b19533e73569e00045d2be3/,,,image,,4,
1434,2020-04-12,5b19533e73569e00045d2be3/,,,image,,0,
1435,2020-04-12,5b19533e73569e00045d2be3/,,,image,,0,
1436,2020-04-12,5b19533e73569e00045d2be3/,,,image,,4,
1437,2020-04-12,5b19533e73569e00045d2be3/,,,image,,4,
1438,2020-04-13,5b19533e73569e00045d2be3/,,,image,,0,
1439,2020-04-13,5b19533e73569e00045d2be3/,,,image,,0,
1440,2020-04-13,5b19533e73569e00045d2be3/,,,image,,0,
1441,2020-04-13,5b19533e73569e00045d2be3/,,,image,,4,
1442,2020-04-13,5b19533e73569e00045d2be3/,,,image,,4,
1443,2020-04-14,5b19533e73569e00045d2be3/,,,image,,4,
1444,2020-04-14,5b19533e73569e00045d2be3/,,,image,,0,
1445,2020-04-14,5b19533e73569e00045d2be3/,,,image,,0,
1446,2020-04-14,5b19533e73569e00045d2be3/,,,image,,0,
1447,2020-04-14,5b19533e73569e00045d2be3/,,,image,,4,
1448,2020-04-15,5b19533e73569e00045d2be3/,,,image,,0,
1449,2020-04-15,5b19533e73569e00045d2be3/,,,image,,0,
1450,2020-04-15,5b19533e73569e00045d2be3/,,,image,,0,
1451,2020-04-15,5b19533e73569e00045d2be3/,,,image,,4,
1452,2020-04-15,5b19533e73569e00045d2be3/,,,image,,4,
1453,2020-04-16,5b19533e73569e00045d2be3/,,,image,,0,
1454,2020-04-16,5b19533e73569e00045d2be3/,,,image,,0,
1455,2020-04-16,5b19533e73569e00045d2be3/,,,image,,4,
1456,2020-04-16,5b19533e73569e00045d2be3/,,,image,,4,
1457,2020-04-17,5b19533e73569e00045d2be3/,,,image,,0,
1458,2020-04-17,5b19533e73569e00045d2be3/,,,image,,0,
1459,2020-04-17,5b19533e73569e00045d2be3/,,,image,,4,
1460,2020-04-17,5b19533e73569e00045d2be3/,,,image,,4,
1461,2020-04-17,5b19533e73569e00045d2be3/,,,image,,4,
